userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
2101,"[1982, 2668, 1321, 1994, 1997, 2174, 1258, 2459]","[185, 741, 480, 2193, 2021, 1333, 1407, 2872, 3479, 2159, 2968]",0,"['Halloween (1978)', 'Evil Dead II (1987)', 'The Thing (1982)', 'An American Werewolf in London (1981)', 'Poltergeist (1982)', 'The Exorcist (1973)', 'Beetlejuice (1988)', 'The Shining (1980)', 'The Lost Boys (1987)', 'The Texas Chainsaw Massacre (1974)']"
5293,"[2716, 1198, 1270, 1197, 2000, 1240, 541, 2005, 420, 2194]","[2268, 25, 3526, 2968, 1225, 1265, 2916, 432]",0,"['Ghostbusters (1984)', 'Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'The Terminator (1984)', 'Blade Runner (1982)', 'The Goonies (1985)', 'Beverly Hills Cop (1984)', 'The Untouchables (1987)']"
3208,"[318, 6, 2028, 457, 2268, 1036, 3578]","[356, 3274, 1721, 1394, 1306, 1276, 785, 198, 1343, 3508, 1385, 2371, 88, 2003, 2794, 370, 2470, 596, 150, 2088, 3461, 953, 1485, 1726, 3617, 1982, 2529, 2381, 694, 1479, 592, 1371, 379, 3745, 3104, 2668, 316, 2985, 2643, 3527, 3608, 153, 2951, 1673, 1231, 1882, 3499, 1250, 593, 3703]",0,"['The Shawshank Redemption (1994)', 'Heat (1995)', 'Saving Private Ryan (1998)', 'The Fugitive (1993)', 'A Few Good Men (1992)', 'Die Hard (1988)', 'Brave (2012)', 'The Matrix (1999)', 'The Departed (2006)', 'Gladiator (2000)']"
1562,"[1407, 2710, 2762, 3409, 2563, 2279, 1590, 1414, 2338]","[606, 2719, 196, 299, 1999, 3476, 366]",0,"['Scream (1996)', 'The Blair Witch Project (1999)', 'The Sixth Sense (1999)', 'The Ring (2002)', 'Final Destination (2000)', 'The Faculty (1998)', 'Urban Legend (1998)', 'Event Horizon (1997)', 'The Craft (1996)', 'I Still Know What You Did Last Summer (1998)']"
3423,"[2671, 1393, 1307, 597, 1569, 2572, 2396]","[1191, 2692, 3740, 2751, 2542, 3526, 1876, 611, 2759, 2021, 2371, 2301, 2580, 2985, 3868, 1270, 1393, 2311, 1732, 2150, 2387, 3394, 45, 780, 21, 527, 409, 223, 920, 3616, 3706, 2372, 2496, 2915, 3825, 3489, 1663, 442, 1196, 2471, 2194, 1831, 1875, 1641, 2081, 3623, 1702, 3479, 1282, 2571, 2413]",1,"['Notting Hill (1999)', 'Jerry Maguire (1996)', ""Bridget Jones's Diary (2001)"", 'The Notebook (2004)', 'Love Actually (2003)', 'When Harry Met Sally... (1989)', 'Pretty Woman (1990)', ""My Best Friend's Wedding (1997)"", '10 Things I Hate About You (1999)', 'Shakespeare in Love (1998)']"
4130,"[1036, 2000, 457, 380, 101, 377, 648, 1573, 1240, 1552]","[3082, 1909, 3578, 3251, 1573, 1953, 1385, 227, 2409, 10, 1610, 3698, 2471, 1552, 1210, 1233, 292, 1252, 2524, 3197, 3257, 1372, 2311, 2763, 2640, 924, 2376, 858, 1240, 2427, 1590, 3638, 2641, 1527]",3,"['Die Hard (1988)', 'Lethal Weapon (1987)', 'The Fugitive (1993)', 'True Lies (1994)', 'The Rock (1996)', 'Speed (1994)', 'Mission: Impossible (1996)', 'Face/Off (1997)', 'The Terminator (1984)', 'Con Air (1997)']"
3003,"[1198, 1270, 480, 1036, 2000, 1580, 1240, 648, 1527]","[1224, 3175, 1584, 2657, 1259, 2105, 1396, 2006, 2096, 2140, 1214, 1275, 1552, 3148, 1580, 2470, 110]",1,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'The Matrix (1999)', 'Lethal Weapon (1987)', 'Men in Black (1997)', 'The Terminator (1984)', 'Mission: Impossible (1996)', 'The Fifth Element (1997)', 'Enjoy watching!']"
322,"[1197, 2918, 1270, 1198, 1732, 3104, 3671, 1682, 1201]","[1196, 912, 356, 1198, 1307, 1948]",1,"['The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Back to the Future (1985)', 'Raiders of the Lost Ark (1981)', 'The Big Lebowski (1998)', 'Midnight Run (1988)', 'The Sting (1973)', 'Blazing Saddles (1974)', 'The Truman Show (1998)', 'The Good, the Bad and the Ugly (1966)']"
5342,"[539, 2671, 1393, 2424, 1777, 1569, 339, 1183, 2396, 105]","[34, 3527, 2424, 1873, 1012, 1610, 1270, 1201, 2028, 3508, 934, 1240, 260, 356, 3101, 529, 610, 940, 1127, 266, 1]",1,"['Sleepless in Seattle (1993)', 'Notting Hill (1999)', 'Jerry Maguire (1996)', ""You've Got Mail (1998)"", 'The Wedding Singer (1998)', ""My Best Friend's Wedding (1997)"", 'While You Were Sleeping (1995)', 'The English Patient (1996)', 'Shakespeare in Love (1998)', 'The Bridges of Madison County (1995)']"
1082,"[1036, 1198, 1200, 110, 457, 1101, 1610, 380, 2403, 101]","[105, 1619, 434, 3105, 3527, 2021, 1198, 509, 590, 1240, 3448]",1,"['Die Hard (1988)', 'Raiders of the Lost Ark (1981)', 'Aliens (1986)', 'Braveheart (1995)', 'The Fugitive (1993)', 'Top Gun (1986)', 'The Hunt for Red October (1990)', 'True Lies (1994)', 'First Blood (1982)', 'The Rock (1996)']"
3177,"[1, 1682, 356, 364, 500, 318, 1265, 1197, 1704]","[2712, 3819, 875, 236, 1900, 253, 593]",0,"['Toy Story (1995)', 'The Truman Show (1998)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'Mrs. Doubtfire (1993)', 'The Shawshank Redemption (1994)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Good Will Hunting (1997)', 'The Mask (1994)']"
236,"[1036, 541, 1198, 1527, 6, 480, 380, 589]","[1291, 1127, 589, 3363, 318, 1748, 1193, 2236, 1200, 3703, 1198]",2,"['Die Hard (1988)', 'The Matrix (1999)', 'Blade Runner (1982)', 'Raiders of the Lost Ark (1981)', 'The Fifth Element (1997)', 'Heat (1995)', 'Jurassic Park (1993)', 'True Lies (1994)', 'The Terminator 2: Judgment Day (1991)', 'The Dark Knight (2008)']"
3334,"[527, 318, 296, 593, 356, 1704, 2762, 2858, 1682, 2959]","[3259, 2028, 3147, 235, 459, 7, 3100, 2167]",0,"[""Schindler's List (1993)"", 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'The Truman Show (1998)', 'Fight Club (1999)']"
3943,"[296, 318, 2858, 50, 527, 1213, 110, 593, 2959, 2028]","[62, 2384, 1265, 1393, 1, 52, 1210, 1569]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'American Beauty (1999)', 'The Usual Suspects (1995)', ""Schindler's List (1993)"", 'Goodfellas (1990)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'Saving Private Ryan (1998)']"
1179,"[1252, 1208, 318, 50, 1263, 111, 593]","[2944, 1429, 3932, 1288, 2640, 969, 1356, 924, 2716, 3702, 951, 223, 2021, 1221, 3107, 2455, 2947, 2349, 3462, 2495, 588, 2628, 1238, 32, 1408, 780, 3200, 2571, 1270, 2989, 50, 1028, 2993, 3175, 1573]",1,"['""Chinatown"" (1974)', '""Apocalypse Now"" (1979)', '""The Godfather"" (1972)', '""The Shawshank Redemption"" (1994)', '""Seven"" (1995)', '""The Usual Suspects"" (1995)', '""The Deer Hunter"" (1978)', '""Taxi Driver"" (1976)', '""The Silence of the Lambs"" (1991)', '""The Third Man"" (1949)']"
5663,"[318, 1487, 593, 1407, 2291, 2858, 2762, 2710, 296, 1721]","[2906, 3053, 2396, 1220, 3499, 329, 3703, 6, 1918, 2836, 253, 2279, 1848, 1912, 457, 3082, 1882, 2498, 733, 2918, 1376, 1242, 1394, 2771, 1717]",0,"['The Shawshank Redemption (1994)', 'Se7en (1995)', 'The Silence of the Lambs (1991)', 'Scream (1996)', 'Edward Scissorhands (1990)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Blair Witch Project (1999)', 'Pulp Fiction (1994)', 'Titanic (1997)']"
311,"[1036, 480, 589, 1270, 364, 318, 1197]","[1968, 1544]",0,"['Die Hard (1988)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Terminator 2: Judgment Day (1991)', 'The Dark Knight (2008)', 'Back to the Future (1985)', 'The Bourne Identity (2002)', 'The Lion King (1994)', 'The Shawshank Redemption (1994)', 'The Princess Bride (1987)']"
2880,"[2413, 608, 904, 1247, 1258, 296, 2352, 2762, 1968]","[1376, 1092, 2282, 2918, 3070, 3266, 1294, 3549, 1259, 112, 1285, 3675, 1148, 3521, 3067, 2005, 434, 2009, 3253, 2858, 1199, 357, 1240, 1196, 2413, 3889, 2174, 2791, 3882, 1217, 3396, 1947, 1374, 3671, 3448, 3703, 1354, 527, 52, 908, 924]",1,"['Clue (1985)', 'Fargo (1996)', 'Rear Window (1954)', 'The Graduate (1967)', 'The Shining (1980)', 'Pulp Fiction (1994)', 'The Big Chill (1983)', 'The Sixth Sense (1999)', 'The Breakfast Club (1985)', 'Donnie Darko (2001)']"
3086,"[296, 318, 356, 1704, 2959, 593, 1721, 2762, 1682]","[2996, 2333, 3078, 2058, 2355, 2433, 1748, 2599, 3785, 1923, 1704, 3301, 3285, 1835, 1721]",2,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Titanic (1997)', 'The Sixth Sense (1999)', 'The Truman Show (1998)']"
4862,"[541, 2668, 1206, 1214, 3471, 1240, 1682, 480]","[3527, 2916, 1387, 1912, 592, 2529, 1610, 1218, 2872, 3751, 3703, 2366, 2028, 2396, 377, 1275]",0,"['Blade Runner (1982)', 'The Thing (1982)', 'A Clockwork Orange (1971)', 'The Matrix (1999)', 'Alien (1979)', 'Close Encounters of the Third Kind (1977)', 'The Fly (1986)', 'The Terminator (1984)', 'The Truman Show (1998)', 'Jurassic Park (1993)']"
3286,"[899, 1947, 1035, 1073, 1293, 3791, 2081, 3936, 595]","[919, 588, 2946, 2406, 2877, 914]",0,"[""Singin' in the Rain (1952)"", 'West Side Story (1961)', 'The Sound of Music (1965)', 'Fiddler on the Roof (1971)', 'Willy Wonka & the Chocolate Factory (1971)', 'Annie (1982)', 'Footloose (1984)', 'The Little Mermaid (1989)', 'The Phantom of the Opera (2004)', 'Beauty and the Beast (1991)']"
4226,"[2791, 364, 2716, 1270, 2918, 500]","[2761, 2683, 837]",0,"['Airplane! (1980)', 'The Lion King (1994)', 'Ghostbusters (1984)', 'Back to the Future (1985)', 'The Princess Diaries (2001)', ""Ferris Bueller's Day Off (1986)"", 'Shrek (2001)', 'Mrs. Doubtfire (1993)', 'The Mask (1994)', 'The Incredibles (2004)']"
1598,"[589, 480, 1270, 780, 2916, 1527, 541, 1240, 260]","[426, 2160, 1320, 3527, 3624, 3917, 3070, 196, 2858, 3918, 3617, 3354, 541, 3923, 3745, 32, 2054, 1019, 2456, 2140, 2641, 1590, 2012, 3513, 3515, 1617, 968, 1206, 1779, 1097]",1,"['The Matrix (1999)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'Back to the Future (1985)', 'Independence Day (1996)', 'Total Recall (1990)', 'The Fifth Element (1997)', 'Blade Runner (1982)', 'The Terminator (1984)', 'Star Wars: Episode IV - A New Hope (1977)']"
2266,"[356, 318, 364, 1721, 595, 110, 3147, 1682, 1183, 17]","[2333, 350, 3358, 3252, 3155, 1721, 1249, 2996, 2762, 1619, 1266]",1,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'The Lion King (1994)', 'Titanic (1997)', 'Beauty and the Beast (1991)', 'Braveheart (1995)', 'The Green Mile (1999)', 'The Truman Show (1998)', 'The English Patient (1996)', 'Sense and Sensibility (1995)']"
3688,"[1247, 1230, 1968, 3598, 1704, 1682, 1246, 2918]","[3608, 1580, 32, 2712, 2018, 2699, 1089, 1302, 1267, 2324, 296, 913, 589, 2302, 1035, 1496, 1674, 3098, 2770, 1258, 3002, 2329, 527, 2526, 2087, 1250, 1293, 3618, 1077, 3095, 1259]",0,"['The Graduate (1967)', 'Annie Hall (1977)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Breakfast Club (1985)', 'Amélie (2001)', 'Good Will Hunting (1997)', 'Lost in Translation (2003)', 'The Truman Show (1998)', 'Dead Poets Society (1989)', ""Ferris Bueller's Day Off (1986)""]"
4874,"[1252, 6, 1953, 1617, 111, 1089, 50]","[3741, 2692, 290, 1234, 910, 3362, 1084]",0,"['""Chinatown"" (1974)', '""Heat"" (1995)', '""The French Connection"" (1971)', '""L.A. Confidential"" (1997)', '""Taxi Driver"" (1976)', '""Reservoir Dogs"" (1992)', '""The Godfather"" (1972)', '""The Departed"" (2006)', '""No Country for Old Men"" (2007)', '""The Usual Suspects"" (1995)']"
2552,"[1270, 1036, 1197, 2000, 2174, 1968, 2797, 2005, 420, 2194]","[2145, 1608, 2000, 1307, 3087, 1266, 1092, 1672]",1,"['Back to the Future (1985)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'Beetlejuice (1988)', 'The Breakfast Club (1985)', 'Big (1988)', 'The Goonies (1985)', 'Beverly Hills Cop (1984)', 'The Untouchables (1987)']"
1494,"[1197, 1198, 1097, 318, 2005, 1270, 364, 480, 1035, 1240]","[480, 3081, 858, 3477, 1288, 110, 919, 1237, 1183, 1580, 1126, 950, 2948, 1971, 1261, 1269, 3534, 2078, 3918, 1654]",1,"['The Princess Bride (1987)', 'Raiders of the Lost Ark (1981)', 'E.T. the Extra-Terrestrial (1982)', 'The Shawshank Redemption (1994)', 'The Goonies (1985)', 'Back to the Future (1985)', 'The Lion King (1994)', 'Jurassic Park (1993)', 'The Sound of Music (1965)', 'The Terminator (1984)']"
2675,"[780, 1527, 480, 589, 1682, 2916, 1917, 364]","[558, 2105, 24, 2916, 2174, 653, 316]",1,"['Independence Day (1996)', 'The Fifth Element (1997)', 'Jurassic Park (1993)', 'Terminator 2: Judgment Day (1991)', 'The Truman Show (1998)', 'Total Recall (1990)', 'The Mask (1994)', 'Armageddon (1998)', 'The Lion King (1994)', 'The Mummy (1999)']"
470,"[364, 595, 588, 1028, 1035, 2081, 1022, 2078, 1907]","[1032, 2092, 3751, 2628, 1235, 3421, 3287, 3675, 594, 2355, 955]",0,"['The Lion King (1994)', 'Beauty and the Beast (1991)', 'Aladdin (1992)', 'Mary Poppins (1964)', 'The Sound of Music (1965)', 'The Little Mermaid (1989)', 'Cinderella (1950)', 'The Jungle Book (1967)', 'The Princess and the Frog (2009)', 'Mulan (1998)']"
3339,"[2502, 2395, 1923, 231, 39, 1517, 1777, 3253, 1580]","[1784, 2716, 2959, 3174, 110, 1256, 3176, 296, 3210, 2858, 2908]",0,"['Office Space (1999)', 'Rushmore (1998)', 'The Mask (1994)', ""There's Something About Mary (1998)"", 'Dumb and Dumber (1994)', 'Clueless (1995)', 'Austin Powers: International Man of Mystery (1997)', 'The Wedding Singer (1998)', ""Wayne's World (1992)"", 'Men in Black (1997)']"
4547,"[296, 364, 356, 1, 318, 480, 593, 595, 1240]","[3793, 3623, 3578, 2858, 2712]",0,"['Pulp Fiction (1994)', 'The Lion King (1994)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'Toy Story (1995)', 'The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'The Silence of the Lambs (1991)', 'Beauty and the Beast (1991)', 'The Terminator (1984)']"
511,"[318, 296, 50, 593, 2959, 1487, 2762, 2858, 3147]","[2701, 1579, 3639, 1093]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'The Green Mile (1999)', 'The Departed (2006)']"
3040,"[780, 1240, 2916, 541, 1527, 480, 260, 1909]","[589, 1653, 1921, 1320]",0,"['Independence Day (1996)', 'The Terminator (1984)', 'Total Recall (1990)', 'Blade Runner (1982)', 'The Fifth Element (1997)', 'Jurassic Park (1993)', 'The Matrix Reloaded (2003)', 'Minority Report (2002)', 'Star Wars: Episode IV - A New Hope (1977)', 'The X-Files: Fight the Future (1998)']"
3287,"[858, 912, 356, 318, 1213, 1247, 296, 593, 3147, 50]","[3037, 1084, 155]",0,"['The Godfather (1972)', 'Casablanca (1942)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Graduate (1967)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'The Green Mile (1999)', 'The Usual Suspects (1995)']"
1986,"[1252, 50, 1617, 6, 628, 593, 2762]","[1252, 1135]",1,"['""Se7en"" (1995)', '""Chinatown"" (1974)', '""The Usual Suspects"" (1995)', '""L.A. Confidential"" (1997)', '""Heat"" (1995)', '""Memento"" (2000)', '""The Departed"" (2006)', '""Primal Fear"" (1996)', '""The Silence of the Lambs"" (1991)', '""The Sixth Sense"" (1999)']"
4047,"[296, 457, 6, 50, 1487, 593, 1617, 2959, 2762]","[3175, 3020, 3744, 112, 1097, 552, 589, 2916]",0,"['Pulp Fiction (1994)', 'The Fugitive (1993)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Silence of the Lambs (1991)', 'L.A. Confidential (1997)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Sixth Sense (1999)']"
5339,"[2028, 356, 296, 1213, 318, 1270, 1222, 1197, 858]","[3438, 1584, 1917, 1270, 2140, 1525, 1704, 1207, 172, 1376, 3000, 198, 2888, 1954, 260, 353]",1,"['Saving Private Ryan (1998)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'Back to the Future (1985)', 'Full Metal Jacket (1987)', 'The Princess Bride (1987)', 'The Godfather (1972)']"
32,"[2762, 1036, 1485, 457, 380, 377, 101, 1580, 1682]","[1617, 32, 3429, 2858]",0,"['The Sixth Sense (1999)', 'Die Hard (1988)', 'Liar Liar (1997)', 'The Fugitive (1993)', 'True Lies (1994)', 'The Mask (1994)', 'Speed (1994)', 'The Rock (1996)', 'Men in Black (1997)', 'The Truman Show (1998)']"
5146,"[318, 2858, 296, 858, 2959, 50, 1213, 356, 593, 1682]","[1150, 2609, 3872, 3847, 3145, 2762]",0,"['The Shawshank Redemption (1994)', 'American Beauty (1999)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'The Truman Show (1998)']"
4929,"[1178, 2186, 916, 1250, 1103, 969, 1248, 1944]","[2186, 2908, 1104, 3206, 949, 3196, 1237, 2966, 2517, 899]",1,"['""The Third Man"" (1950)', '""Paths of Glory"" (1957)', '""Strangers on a Train"" (1951)', '""Roman Holiday"" (1953)', '""The Bridge on the River Kwai"" (1957)', '""Rebel Without a Cause"" (1955)', '""The African Queen"" (1951)', '""Touch of Evil"" (1958)', '""From Here to Eternity"" (1953)', '""The Night of the Hunter"" (1955)']"
2139,"[910, 912, 904, 905, 908, 1247, 858, 593, 1230, 318]","[2858, 2710, 1193, 3932, 3928, 356, 3516]",0,"['Some Like It Hot (1959)', 'Casablanca (1942)', 'Rear Window (1954)', 'It Happened One Night (1934)', 'North by Northwest (1959)', 'The Graduate (1967)', 'The Godfather (1972)', 'The Silence of the Lambs (1991)', 'Annie Hall (1977)', 'The Shawshank Redemption (1994)', 'Enjoy watching!']"
2633,"[1198, 318, 364, 1036, 480, 296, 1270, 1197, 457]","[2717, 2716, 2770, 2792, 223, 2734, 2683]",0,"['Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'The Lion King (1994)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'The Fugitive (1993)', 'Enjoy watching!']"
397,"[1230, 899, 1304, 1197, 1265, 1732, 1968, 356, 296]","[2571, 1238, 1234, 2134, 1214, 380]",0,"['""Annie Hall"" (1977)', '""Singin\' in the Rain"" (1952)', '""Butch Cassidy and the Sundance Kid"" (1969)', '""The Princess Bride"" (1987)', '""Groundhog Day"" (1993)', '""The Big Lebowski"" (1998)', '""An Officer and a Gentleman"" (1982)', '""The Breakfast Club"" (1985)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)']"
257,"[39, 1, 1923, 231, 1682, 1907, 2706, 586, 364]","[1408, 480, 3697, 280, 608, 356, 2028]",0,"['Clueless (1995)', 'Toy Story (1995)', ""There's Something About Mary (1998)"", 'Dumb and Dumber (1994)', 'The Truman Show (1998)', 'The Mask (1994)', 'Mulan (1998)', 'American Pie (1999)', 'Home Alone (1990)', 'The Lion King (1994)']"
4833,"[1, 364, 1197, 2161, 588, 531, 2761, 2005, 837]","[2501, 750, 24, 2762, 1136, 2724, 107, 2699, 899, 1214, 110, 3095, 1288]",0,"['Toy Story (1995)', 'The Lion King (1994)', 'The Princess Bride (1987)', 'The NeverEnding Story (1984)', 'Aladdin (1992)', 'The Sandlot (1993)', 'The Secret Garden (1993)', 'The Iron Giant (1999)', 'The Goonies (1985)', 'Matilda (1996)']"
2104,"[318, 1213, 2858, 2959, 50, 356, 296, 1682, 3147]","[2357, 1251, 3753, 2124, 3510, 1127]",0,"['The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'American Beauty (1999)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Departed (2006)', 'The Truman Show (1998)', 'The Green Mile (1999)']"
2359,"[1580, 2028, 3175, 3578, 3948]","[1210, 2572, 1965, 3081, 3751, 1959, 2355, 2694, 2759]",0,"['Men in Black (1997)', 'The Matrix (1999)', 'Saving Private Ryan (1998)', 'Galaxy Quest (1999)', 'The Bourne Identity (2002)', ""Ocean's Eleven (2001)"", 'The Hangover (2009)', 'Gladiator (2000)', 'The Italian Job (2003)', 'Meet the Parents (2000)']"
1761,"[541, 1240, 2916, 1200, 480, 1527, 1206, 2668]","[442, 1371, 3697, 1373, 2054, 2010, 3873, 2986, 924, 2138, 2667, 1748, 2173, 2407]",0,"['Blade Runner (1982)', 'The Terminator (1984)', 'Total Recall (1990)', 'Aliens (1986)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'The Fifth Element (1997)', 'A Clockwork Orange (1971)', 'The Thing (1982)', 'The Fly (1986)']"
5388,"[457, 1198, 2000, 1240, 480, 1370, 1101, 2403]","[3535, 1198]",1,"['The Fugitive (1993)', 'Raiders of the Lost Ark (1981)', 'Lethal Weapon (1987)', 'The Terminator (1984)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Die Hard 2 (1990)', 'Top Gun (1986)', 'First Blood (1982)', 'The Dark Knight (2008)']"
972,"[356, 318, 296, 1704, 1682, 3147, 2858, 2762]","[1035, 1259, 2875, 551]",0,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Departed (2006)', 'No Country for Old Men (2007)']"
571,"[457, 1487, 2268, 1840, 1617, 2803, 101, 628, 6, 2762]","[2628, 3267, 1805, 172, 2600, 1917, 2162, 2173, 673, 1732, 3044, 546, 737, 2986, 3697, 2, 3479, 1748, 3476]",0,"['The Fugitive (1993)', 'Se7en (1995)', 'A Few Good Men (1992)', 'The Game (1997)', 'L.A. Confidential (1997)', 'The Pelican Brief (1993)', 'The Rock (1996)', 'Primal Fear (1996)', 'The Net (1995)', 'The Sixth Sense (1999)']"
3187,"[858, 1252, 296, 318, 50, 593, 111, 3793, 1487]","[908, 1267]",0,"['The Godfather (1972)', 'Chinatown (1974)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'The Usual Suspects (1995)', 'The Silence of the Lambs (1991)', 'Taxi Driver (1976)', 'The Departed (2006)', 'Memento (2000)', 'Se7en (1995)']"
2044,"[910, 2791, 1265, 1197, 2716, 1732, 2918, 1230, 676]","[1079, 1064, 1234, 1188]",0,"['Some Like It Hot (1959)', 'Airplane! (1980)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Ghostbusters (1984)', 'The Big Lebowski (1998)', ""Ferris Bueller's Day Off (1986)"", 'The Producers (1967)', 'Annie Hall (1977)', 'The Birdcage (1996)']"
1462,"[1270, 1527, 2716, 780, 589, 1517, 3175, 1544]","[3289, 3484, 3]",0,"['Back to the Future (1985)', 'The Fifth Element (1997)', 'Ghostbusters (1984)', 'Independence Day (1996)', 'The Mask (1994)', 'Terminator 2: Judgment Day (1991)', 'Austin Powers: International Man of Mystery (1997)', 'Men in Black II (2002)', 'Galaxy Quest (1999)', 'The Lost World: Jurassic Park (1997)']"
559,"[2396, 468, 515, 1682, 2671, 318, 539, 2762, 1393, 296]","[924, 17, 185, 3370, 3176, 2762]",1,"['""Shakespeare in Love"" (1998)', '""The Englishman Who Went Up a Hill But Came Down a Mountain"" (1995)', '""The Remains of the Day"" (1993)', '""The Truman Show"" (1998)', '""Notting Hill"" (1999)', '""The Shawshank Redemption"" (1994)', '""Sleepless in Seattle"" (1993)', '""The Sixth Sense"" (1999)', '""Jerry Maguire"" (1996)', '""Pulp Fiction"" (1994)']"
3144,"[1307, 593, 2858, 296, 318, 2959, 1197, 1213, 2028, 2762]","[3300, 3484, 3177, 3809, 3717, 1197, 3844]",1,"['When Harry Met Sally... (1989)', 'The Silence of the Lambs (1991)', 'American Beauty (1999)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Princess Bride (1987)', 'Goodfellas (1990)', 'Saving Private Ryan (1998)', 'The Sixth Sense (1999)']"
3960,"[318, 296, 356, 858, 3147, 2858, 2959, 1089, 1682]","[3668, 2506, 914, 1947, 3101]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Godfather (1972)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Departed (2006)', 'Fight Club (1999)', 'Reservoir Dogs (1992)', 'The Truman Show (1998)']"
81,"[2791, 899, 2657, 1278, 1220, 2863, 1136, 910]","[968, 978, 1228, 296, 1178, 3362, 913]",0,"['Airplane! (1980)', 'Evil Dead II (1987)', ""Singin' in the Rain (1952)"", 'The Rocky Horror Picture Show (1975)', 'Young Frankenstein (1974)', 'The Blues Brothers (1980)', ""A Hard Day's Night (1964)"", 'Monty Python and the Holy Grail (1975)', 'The Producers (1967)', 'Some Like It Hot (1959)', 'Enjoy watching!']"
1672,"[1265, 296, 1682, 1704, 1732, 318, 608, 1197, 1968]","[21, 3114, 110, 518, 2433, 2794, 589]",0,"['""Groundhog Day"" (1993)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""Good Will Hunting"" (1997)', '""The Big Lebowski"" (1998)', '""The Shawshank Redemption"" (1994)', '""Fargo"" (1996)', '""The Princess Bride"" (1987)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Breakfast Club"" (1985)']"
