userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
24,"[480, 318, 356, 296, 364, 110, 457, 1704, 1682, 1721]","[2100, 597, 1377, 1704, 3039, 2858, 858, 2987, 648, 175, 1633, 2797, 1958, 2657, 296, 2836]",2,"['Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Lion King (1994)', 'Braveheart (1995)', 'The Fugitive (1993)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Matrix (1999)', 'Titanic (1997)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'The Green Mile (1999)', 'The Sixth Sense (1999)', 'The Shawshank Redemption (1994)', 'The Usual Suspects (1995)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'Beauty and the Beast (1991)', 'Enjoy watching!']"
2098,"[593, 1487, 457, 377, 380, 1092, 101, 70, 1573, 2762]","[3249, 1841, 1047, 36, 1686, 2713, 731, 2391, 1407, 1909, 2599, 494, 1527, 2107, 225, 379, 2997, 2530, 2916, 2672, 742, 832, 1999, 332, 2827, 3114, 2322, 185, 10, 1963, 2699, 707, 1200, 1339, 1552, 1396, 2701, 1779, 3176, 223, 2840, 1754, 919, 3802, 2328, 464, 1690, 3552, 2455, 3897, 2915, 3810, 329, 606, 1427, 454, 2279, 2692, 2561]",0,"['The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Fugitive (1993)', 'Speed (1994)', 'True Lies (1994)', 'Basic Instinct (1992)', 'The Rock (1996)', 'From Dusk Till Dawn (1996)', 'Face/Off (1997)', 'The Sixth Sense (1999)', 'L.A. Confidential (1997)', 'The Game (1997)', 'Terminator 2: Judgment Day (1991)', 'The Matrix (1999)', 'Cape Fear (1991)', 'Crimson Tide (1995)', 'Scream (1996)', 'The Long Kiss Goodnight (1996)', 'Broken Arrow (1996)', 'Romeo + Juliet (1996)']"
5715,"[260, 1198, 480, 1291, 1270, 1036, 1197, 589, 541, 318]","[1214, 3638, 3578, 2987, 1242, 1196, 2916, 3052, 1601, 2019, 610, 1240]",0,"['Star Wars: Episode IV - A New Hope (1977)', 'Raiders of the Lost Ark (1981)', 'The Lord of the Rings: The Fellowship of the Ring (2001)', 'Jurassic Park (1993)', 'Indiana Jones and the Last Crusade (1989)', 'The Matrix (1999)', 'Back to the Future (1985)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'Terminator 2: Judgment Day (1991)', 'The Dark Knight (2008)', 'The Empire Strikes Back (1980)', 'Blade Runner (1982)', 'The Shawshank Redemption (1994)', 'The Avengers (2012)', 'Mad Max: Fury Road (2015)', 'The Fifth Element (1997)', 'Lethal Weapon (1987)', 'The Goonies (1985)', 'The Terminator (1984)', 'Enjoy your movie marathon!']"
224,"[1307, 539, 597, 39, 1197, 2572, 2671, 1777, 357, 1569]","[1265, 3466, 2282, 3052, 3072, 1678, 144, 2321, 3553, 1, 1079, 1653, 3793, 648, 1648, 3594, 2174, 2125, 955, 3555, 3536, 1207, 1197, 1748, 1968, 1083, 2628, 1095, 800, 1441]",1,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', 'Clueless (1995)', 'The Princess Bride (1987)', '10 Things I Hate About You (1999)', ""Bridget Jones's Diary (2001)"", 'Love Actually (2003)', 'Notting Hill (1999)', 'The Wedding Singer (1998)', 'Four Weddings and a Funeral (1994)', ""My Best Friend's Wedding (1997)"", 'The Proposal (2009)', '50 First Dates (2004)', 'The Notebook (2004)', 'Dirty Dancing (1987)', 'Ghost (1990)', 'Top Gun (1986)', 'The Terminator (1984)', 'Star Wars: Episode VI - Return of the Jedi (1983)']"
1890,"[551, 1278, 2081, 2657, 1073, 2124, 899, 2174, 364, 1035]","[2664, 3700, 3362, 1284, 1291, 2501, 3813, 1028, 608, 541, 3153, 3729, 2017, 2746, 296, 594, 2099, 1277, 2054, 1387, 1078, 2303, 1, 940, 2640, 968, 908, 1465, 2366, 950, 1220, 2019, 2015, 232]",0,"['The Nightmare Before Christmas (1993)', 'Young Frankenstein (1974)', 'The Little Mermaid (1989)', 'The Rocky Horror Picture Show (1975)', 'Willy Wonka & the Chocolate Factory (1971)', 'The Addams Family (1991)', ""Singin' in the Rain (1952)"", 'Beetlejuice (1988)', 'The Lion King (1994)', 'The Sound of Music (1965)', 'Ghostbusters (1984)', 'Aladdin (1992)', 'The Blues Brothers (1980)', 'Edward Scissorhands (1990)', 'Mary Poppins (1964)', 'The Wizard of Oz (1939)', 'Little Shop of Horrors (1986)', 'The Princess Bride (1987)', 'The Jungle Book (1967)', 'Back to the Future (1985)']"
2570,"[296, 356, 318, 1265, 1682, 539, 593, 1393, 50, 39]","[1094, 1610, 1784, 1460, 590, 2291, 266, 1619, 1265, 68, 34]",1,"['""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Groundhog Day"" (1993)', '""The Fugitive"" (1993)', '""The Truman Show"" (1998)', '""Sleepless in Seattle"" (1993)', '""The Silence of the Lambs"" (1991)', '""Jerry Maguire"" (1996)', '""The Usual Suspects"" (1995)', '""Clueless"" (1995)', '""Casino"" (1995)', '""As Good as It Gets"" (1997)', '""Heat"" (1995)', '""The Remains of the Day"" (1993)', '""Fargo"" (1996)', '""Sense and Sensibility"" (1995)', '""The Player"" (1992)', '""True Romance"" (1993)', '""Four Weddings and a Funeral"" (1994)']"
5507,"[593, 1487, 2762, 2959, 2858, 318, 296, 50, 3147, 2710]","[3016, 2355, 2038, 1682, 265]",0,"['The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'The Green Mile (1999)', 'The Blair Witch Project (1999)', 'The Shining (1980)', 'Misery (1990)', 'The Fugitive (1993)', 'The Sixth Sense (1999)', 'The Others (2001)', 'The Hand That Rocks the Cradle (1992)', 'Cape Fear (1991)', 'The Talented Mr. Ripley (1999)', 'The Game (1997)', 'The Blair Witch Project (1999)']"
550,"[1270, 1036, 2716, 589, 480, 1197, 2000, 1527, 1580, 1240]","[2130, 7, 1954, 21, 1894, 2384, 2088, 1010, 45, 2640, 3099, 3147, 94, 2355, 2193, 1907, 450, 471, 2405, 208, 72, 2993, 1784, 3307, 720, 2946, 2968, 2410, 2433, 25, 736, 2511, 2108, 673, 765, 1387, 86, 1289, 2009, 610, 1211, 1419, 2095, 2142, 596, 3035, 3052, 1920, 3316, 3705, 1293, 2953, 2115, 1702, 165, 3654, 788, 3401, 593, 551, 930, 2746, 1230, 3257, 2717, 778, 3199, 290, 2102, 125, 3429, 494, 289, 3911, 3740, 1012, 2795, 507, 2087, 3868, 1306, 2408, 3100, 1682, 2366, 2000, 2097, 1129, 265, 464, 3254, 1016, 952, 2167, 118, 1042, 313, 89, 2011, 3614, 2738, 2144, 224, 3755, 22, 2311, 533, 1777, 2303, 3676, 3500, 2667, 2938, 2002, 87, 909, 158, 1100, 434, 2947, 3358, 3253, 3593, 1967, 2352, 880, 2470, 3501, 16, 2863, 2294, 2021, 3745, 2003, 1660, 3104, 743]",1,"['Back to the Future (1985)', 'Die Hard (1988)', 'Ghostbusters (1984)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Indiana Jones and the Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'The Terminator (1984)', 'Airplane! (1980)', 'Blade Runner (1982)', 'The Shawshank Redemption (1994)', 'The Fugitive (1993)', 'Total Recall (1990)', 'The Naked Gun: From the Files of Police Squad! (1988)', 'The Hunt for Red October (1990)', 'The Truman Show (1998)']"
3142,"[1036, 541, 1240, 2000, 318, 296, 1198, 858, 480, 593]","[1261, 2968, 1094, 1273, 750, 903, 1213, 2858, 3006, 1237, 1358]",0,"['Die Hard (1988)', 'Blade Runner (1982)', 'The Terminator (1984)', 'Lethal Weapon (1987)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Raiders of the Lost Ark (1981)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Jurassic Park (1993)', 'The Silence of the Lambs (1991)', 'Back to the Future (1985)', 'The Shining (1980)', 'Aliens (1986)', 'The Princess Bride (1987)', 'The Breakfast Club (1985)', 'The Exorcist (1973)', 'The Fugitive (1993)', 'The Empire Strikes Back (1980)']"
3968,"[1036, 1291, 2001, 457, 380, 377, 101, 1552, 1580, 2006]","[648, 353, 479, 3623, 1198, 1429, 2278, 6, 3256, 349]",0,"['Die Hard (1988)', 'Indiana Jones and the Last Crusade (1989)', 'Lethal Weapon 2 (1989)', 'The Fugitive (1993)', 'True Lies (1994)', 'Speed (1994)', 'The Rock (1996)', 'Con Air (1997)', 'Men in Black (1997)', 'The Mask of Zorro (1998)', 'The Matrix (1999)', 'Mission: Impossible (1996)', 'Face/Off (1997)', 'The Fifth Element (1997)', 'Braveheart (1995)', 'Heat (1995)', 'The Crow (1994)', 'Desperado (1995)', 'The Hunt for Red October (1990)', 'Cliffhanger (1993)']"
3994,"[1247, 899, 1230, 910, 1035, 608, 296, 1213, 318, 356]","[589, 2324, 2746, 1562, 1580, 597, 434, 2108, 2025, 1952, 2463, 7, 761, 674, 3809, 2321, 2759, 3421, 2657, 3516, 1288, 3753, 923, 2640, 1391]",0,"['The Graduate (1967)', ""Singin' in the Rain (1952)"", 'Annie Hall (1977)', 'Some Like It Hot (1959)', 'The Sound of Music (1965)', 'Fargo (1996)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Godfather (1972)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'The Truman Show (1998)', 'The Big Lebowski (1998)', 'The Silence of the Lambs (1991)', 'Reservoir Dogs (1992)', 'The Usual Suspects (1995)', 'Braveheart (1995)', ""Schindler's List (1993)""]"
159,"[1307, 539, 597, 1230, 2248, 39, 1569, 1197, 1393, 357]","[3255, 2710, 2683]",0,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', 'Annie Hall (1977)', 'Say Anything... (1989)', 'Clueless (1995)', ""Bridget Jones's Diary (2001)"", ""My Best Friend's Wedding (1997)"", 'The Princess Bride (1987)', 'Jerry Maguire (1996)', 'Four Weddings and a Funeral (1994)', 'Notting Hill (1999)', 'Groundhog Day (1993)', 'The Wedding Singer (1998)', 'As Good as It Gets (1997)', 'Moonstruck (1987)', '10 Things I Hate About You (1999)', 'The American President (1995)', 'Roxanne (1987)', 'The Sure Thing (1985)']"
1177,"[541, 1240, 1270, 1097, 1197, 480, 318, 260, 356, 1968]","[551, 858, 3457, 3429, 593, 3932, 480, 3753]",1,"['Blade Runner (1982)', 'The Terminator (1984)', 'Back to the Future (1985)', 'E.T. the Extra-Terrestrial (1982)', 'The Princess Bride (1987)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'The Breakfast Club (1985)', 'Ghostbusters (1984)', 'The Godfather (1972)', 'Raiders of the Lost Ark (1981)', 'The Truman Show (1998)', 'The Empire Strikes Back (1980)', 'The Silence of the Lambs (1991)', 'The Princess Diaries (2001)', 'The Green Mile (1999)', 'The Lion King (1994)']"
5677,"[593, 296, 1487, 50, 6, 318, 2959, 2858, 2762, 457]","[141, 2683, 736, 457, 367, 2929, 2302, 2501, 2390, 3108, 2987, 527, 1672, 2700, 592, 1226, 2132, 1294, 1393, 1883, 1573, 648, 2858, 480, 1210, 2391, 1245, 161, 1029, 1722, 1030, 2926, 3246, 1104, 2013, 1247, 3451, 3552, 2406, 1096, 1674, 3249]",2,"['The Silence of the Lambs (1991)', 'Pulp Fiction (1994)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Heat (1995)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Fugitive (1993)', 'A Few Good Men (1992)', 'The Pelican Brief (1993)', 'The Firm (1993)', 'Cape Fear (1991)', 'The Hand That Rocks the Cradle (1992)', 'Basic Instinct (1992)', 'The Crying Game (1992)', 'Falling Down (1993)', 'The Game (1997)', 'The Talented Mr. Ripley (1999)']"
2156,"[1200, 1240, 541, 480, 3527, 2916, 2668, 1347, 1097, 2005]","[3525, 223, 296, 2700, 1088, 2315, 2170, 1371, 1356, 2787, 1126, 2094, 1580, 1197, 1573, 288, 3173, 1136, 2901, 1350, 1302, 1014, 1223, 2078, 24, 2471, 1884, 1253, 3771, 3476, 1387, 44, 2009, 1017, 1013, 367, 910, 610, 1487, 20, 2944, 260, 1200, 3930, 2081, 1584, 3253, 161]",1,"['Aliens (1986)', 'The Terminator (1984)', 'Blade Runner (1982)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Predator (1987)', 'Total Recall (1990)', 'The Thing (1982)', 'A Nightmare on Elm Street (1984)', 'The Fly (1986)', 'E.T. the Extra-Terrestrial (1982)', 'The Goonies (1985)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Gremlins (1984)', 'The Lost World: Jurassic Park (1997)', 'Independence Day (1996)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'Jumanji (1995)']"
3216,"[541, 589, 480, 1527, 2916, 1240, 1200, 1206, 1682, 1653]","[342, 2019, 1188, 2202, 480, 1293, 2396, 3470, 3469, 1231, 2238, 2657, 1228, 2946, 1172, 2000, 2745, 3033, 247, 645, 223, 1095, 2108, 2987, 1220, 3175, 2020, 1960, 2094, 467, 2890, 32, 1371, 2609, 1968, 198, 748, 3308, 1233, 1150, 1207, 2282, 838, 924, 2883]",1,"['Blade Runner (1982)', 'The Matrix (1999)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Fifth Element (1997)', 'Total Recall (1990)', 'The Terminator (1984)', 'Aliens (1986)', 'Minority Report (2002)', 'The Hunger Games (2012)', 'Inception (2010)', 'The Martian (2015)', 'Elysium (2013)', 'District 9 (2009)', 'The Prestige (2006)', 'A Clockwork Orange (1971)', 'The Truman Show (1998)', 'Gattaca (1997)', 'Brazil (1985)', 'The Fly (1986)']"
474,"[589, 2002, 2916, 1370, 457, 1580, 380, 377, 780, 1527]","[3107, 539, 27, 782, 551, 2291, 482, 2329, 3624, 552, 110, 1629, 1721, 1396, 2826, 1517, 708, 331, 1590, 1320, 1639, 105, 1431, 3543, 1680, 2857, 1127, 2770, 3386, 1268, 2683, 1266, 2723, 1407, 1704, 1513, 3835, 1288, 999, 2628, 509]",0,"['Terminator 2: Judgment Day (1991)', 'Lethal Weapon 3 (1992)', 'Total Recall (1990)', 'Die Hard 2 (1990)', 'The Fugitive (1993)', 'Men in Black (1997)', 'True Lies (1994)', 'Speed (1994)', 'Independence Day (1996)', 'The Fifth Element (1997)', 'Bad Boys (1995)', 'The Mask (1994)', 'Dumb and Dumber (1994)', 'Ace Ventura: Pet Detective (1994)', 'The Rock (1996)', 'Con Air (1997)', 'The Long Kiss Goodnight (1996)', 'The Nutty Professor (1996)', 'Mars Attacks! (1996)', 'Austin Powers: International Man of Mystery (1997)']"
5581,"[1198, 1270, 1036, 2000, 2716, 1197, 420, 1101, 1240, 1291]","[1196, 2000, 493, 1617]",1,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'Die Hard (1988)', 'Lethal Weapon (1987)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', 'Beverly Hills Cop (1984)', 'Top Gun (1986)', 'The Terminator (1984)', 'Indiana Jones and the Last Crusade (1989)', 'Big (1988)', 'The Untouchables (1987)', 'Midnight Run (1988)', 'Dirty Dancing (1987)', 'Rain Man (1988)', 'The Fugitive (1993)', 'True Romance (1993)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)']"
2138,"[780, 1527, 1580, 1917, 2167, 1544, 3793, 1240, 101, 1356]","[1831, 880, 3175, 1779, 1690, 442, 1876, 2428, 2916]",0,"['Independence Day (1996)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'Armageddon (1998)', 'The Matrix (1999)', 'The Mummy (1999)', 'Blade (1998)', 'The Lost World: Jurassic Park (1997)', 'Starship Troopers 2: Hero of the Federation (2004)', 'Star Wars: Episode II - Attack of the Clones (2002)', 'The Avengers (2012)', 'X-Men (2000)', 'The Terminator (1984)', 'The Rock (1996)', 'Star Trek: First Contact (1996)', 'The Mask of Zorro (1998)', 'The World Is Not Enough (1999)', 'Con Air (1997)', 'The Phantom (1996)', 'The Iron Giant (1999)']"
95,"[296, 318, 1089, 6, 50, 1487, 2959, 593, 1213, 16]","[1089, 1233, 2324, 73, 1500, 349, 3147, 2268, 345, 457, 1446, 2278, 3246, 446, 368, 1393, 2002, 377]",1,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Reservoir Dogs (1992)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'Casino (1995)', 'L.A. Confidential (1997)', 'The Fugitive (1993)', 'True Lies (1994)', 'Men in Black (1997)', 'The Mask (1994)', 'Jurassic Park (1993)', 'Speed (1994)', 'Groundhog Day (1993)', 'Sleepless in Seattle (1993)', 'When Harry Met Sally... (1989)']"
2886,"[1617, 110, 318, 6, 101, 1721, 2028, 2762, 2959, 1682]","[349, 3107, 886, 780, 292, 1858, 996, 1049]",0,"['""The Fugitive"" (1993)', '""L.A. Confidential"" (1997)', '""Braveheart"" (1995)', '""The Shawshank Redemption"" (1994)', '""Heat"" (1995)', '""The Rock"" (1996)', '""Titanic"" (1997)', '""The Matrix"" (1999)', '""Saving Private Ryan"" (1998)', '""The Sixth Sense"" (1999)', '""Fight Club"" (1999)', '""The Truman Show"" (1998)', '""The Green Mile"" (1999)', '""American Beauty"" (1999)', '""The Usual Suspects"" (1995)', '""Good Will Hunting"" (1997)', '""The Silence of the Lambs"" (1991)', '""A Few Good Men"" (1992)', '""The Talented Mr. Ripley"" (1999)', '""The Bourne Identity"" (2002)']"
4640,"[589, 780, 1370, 2916, 457, 1580, 380, 101, 1676, 1527]","[1197, 3107, 2706, 1676, 586, 3948, 2335, 2455, 593, 364, 1641, 1556, 3916, 1373, 3743, 1275, 924, 2822, 3793, 1101, 2054, 1370, 1517, 2089, 2617, 172, 1882, 1544, 592, 3624]",2,"['Terminator 2: Judgment Day (1991)', 'Independence Day (1996)', 'The Matrix (1999)', 'Die Hard 2 (1990)', 'Total Recall (1990)', 'The Fugitive (1993)', 'Men in Black (1997)', 'True Lies (1994)', 'The Rock (1996)', 'Starship Troopers (1997)', 'The Fifth Element (1997)', 'Speed (1994)', 'Con Air (1997)', 'The Lost World: Jurassic Park (1997)', 'Face/Off (1997)', 'Demolition Man (1993)', 'The Hunt for Red October (1990)', 'Clear and Present Danger (1994)', 'Crimson Tide (1995)', 'Braveheart (1995)']"
1722,"[3932, 1340, 2654, 2660, 3930, 2664, 2652, 3648, 3928, 2667]","[3660, 2455, 3013, 2149, 1987, 1347, 2814, 3499, 1196, 2367, 1999, 1206, 3018, 1127, 2428, 2651, 3264, 2525, 2650, 3550, 3927, 3700, 3658, 3935, 2653, 2160, 2613, 3694, 924]",0,"['The Invisible Man (1933)', 'Bride of Frankenstein (1935)', 'The Wolf Man (1941)', 'Abbott and Costello Meet the Killer, Boris Karloff (1949)', 'The Thing from Another World (1951)', 'Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953)', 'Creature from the Black Lagoon (1954)', 'Abbott and Costello Meet the Mummy (1955)', 'Invasion of the Body Snatchers (1956)', 'The Curse of Frankenstein (1957)', 'The Abominable Snowman (1957)', 'Abbott and Costello Meet the Invisible Man (1951)', 'The Fly (1958)', 'Abbott and Costello Meet the Keystone Kops (1955)', 'The Quatermass Xperiment (1955)', 'Abbott and Costello Meet the Creature from the Black Lagoon (1955)', 'The Mole People (1956)', 'Abbott and Costello Meet the Invisible Man (1951)', 'The Revenge of Frankenstein (1958)', 'The Blob (1958)']"
2702,"[1198, 541, 1197, 1200, 1258, 858, 1374, 1387, 1240, 1206]","[1215, 2167, 196, 2976, 551, 1339]",0,"['Raiders of the Lost Ark (1981)', 'Blade Runner (1982)', 'The Princess Bride (1987)', 'Aliens (1986)', 'The Shining (1980)', 'The Empire Strikes Back (1980)', 'The Godfather (1972)', 'Star Trek II: The Wrath of Khan (1982)', 'Jaws (1975)', 'The Terminator (1984)', 'A Clockwork Orange (1971)', 'The Exorcist (1973)', 'Lawrence of Arabia (1962)', 'The Good, the Bad and the Ugly (1966)', 'The Matrix (1999)', 'Psycho (1960)', 'Apocalypse Now (1979)', 'The Wizard of Oz (1939)', 'The Bridge on the River Kwai (1957)', 'The Shawshank Redemption (1994)']"
2660,"[260, 1198, 1197, 541, 1204, 1291, 1270, 1262, 3471, 969]","[858, 236, 497, 1946, 920, 911, 2248, 916, 914, 597, 339, 1307, 1101, 933, 534]",0,"['Star Wars: Episode IV - A New Hope (1977)', 'Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'Blade Runner (1982)', 'Lawrence of Arabia (1962)', 'The Empire Strikes Back (1980)', 'Indiana Jones and the Last Crusade (1989)', 'Back to the Future (1985)', 'The Great Escape (1963)', 'Close Encounters of the Third Kind (1977)', 'The African Queen (1951)', 'The Bridge on the River Kwai (1957)', 'The Godfather (1972)', 'The Shining (1980)', 'Jaws (1975)', 'The Exorcist (1973)', 'The Dirty Dozen (1967)', 'The Sound of Music (1965)', 'The Terminator (1984)', 'A Clockwork Orange (1971)', 'Enjoy watching!']"
886,"[2858, 2599, 2671, 2572, 2762, 2502, 3147, 2997, 3176, 3114]","[3751, 3328, 3182, 3865, 3783]",0,"['American Beauty (1999)', 'Election (1999)', 'Notting Hill (1999)', '10 Things I Hate About You (1999)', 'The Sixth Sense (1999)', 'Office Space (1999)', 'The Green Mile (1999)', 'Being John Malkovich (1999)', 'The Talented Mr. Ripley (1999)', 'Run Lola Run (1999)', 'Toy Story 2 (1999)', 'The Blair Witch Project (1999)', 'The Iron Giant (1999)', ""Boys Don't Cry (1999)"", 'Galaxy Quest (1999)', 'The Insider (1999)', 'Dogma (1999)', 'The Cider House Rules (1999)', 'Cruel Intentions (1999)', 'Big Daddy (1999)', 'Enjoy watching!']"
2768,"[1200, 2985, 3698, 2000, 2076, 3727, 3505, 3706, 2194, 1222]","[377, 1222, 296, 3543, 1270, 695, 3052, 288, 2918, 2329, 151, 1343, 1393, 720, 50, 110, 457, 1726]",1,"['Aliens (1986)', 'RoboCop (1987)', 'The Running Man (1987)', 'Lethal Weapon (1987)', 'The Fly (1986)', 'Blue Velvet (1986)', 'Manhunter (1986)', 'The Witches of Eastwick (1987)', 'Near Dark (1987)', 'No Way Out (1987)', 'Angel Heart (1987)', 'The Hidden (1987)', 'The Stepfather (1987)', 'The Untouchables (1987)', 'Full Metal Jacket (1987)', 'The Lost Boys (1987)', 'The Princess Bride (1987)', 'Fatal Attraction (1987)', 'Wall Street (1987)', 'The Last Emperor (1987)']"
3617,"[1247, 1952, 1304, 1084, 1953, 1206, 858, 1997, 2944, 2529]","[919, 1263, 711, 1136, 1]",0,"['The Graduate (1967)', 'Midnight Cowboy (1969)', 'Butch Cassidy and the Sundance Kid (1969)', 'Bonnie and Clyde (1967)', 'The French Connection (1971)', 'A Clockwork Orange (1971)', 'The Godfather (1972)', 'The Exorcist (1973)', 'The Dirty Dozen (1967)', 'Planet of the Apes (1968)', 'The Great Escape (1963)', 'The Wild Bunch (1969)', 'The Andromeda Strain (1971)', 'The Conversation (1974)', 'The Last Picture Show (1971)', 'Deliverance (1972)', 'The French Connection II (1975)', 'THX 1138 (1971)', 'Straw Dogs (1971)', 'The Omega Man (1971)']"
2101,"[589, 480, 780, 2916, 1200, 2762, 593, 1487, 457, 1258]","[185, 741, 480, 2193, 2021, 1333, 1407, 2872, 3479, 2159, 2968]",1,"['Terminator 2: Judgment Day (1991)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'Independence Day (1996)', 'Total Recall (1990)', 'Aliens (1986)', 'The Sixth Sense (1999)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Fugitive (1993)', 'The Shining (1980)', 'Scream (1996)', 'The Blair Witch Project (1999)', 'A Nightmare on Elm Street (1984)', 'The Ring (2002)', 'The Others (2001)', 'The Truman Show (1998)', 'The X-Files: Fight the Future (1998)', 'The Thirteenth Floor (1999)', 'Dark City (1998)']"
5293,"[380, 2205, 101, 2006, 457, 377, 1552, 1036, 3257, 1527]","[2268, 25, 3526, 2968, 1225, 1265, 2916, 432]",0,"['True Lies (1994)', 'The Mummy (1999)', 'Mr. & Mrs. Smith (2005)', 'The Rock (1996)', 'The Mask of Zorro (1998)', 'The Fugitive (1993)', 'Speed (1994)', 'Con Air (1997)', 'Die Hard (1988)', 'The Bodyguard (1992)', 'The Fifth Element (1997)', 'Point Break (1991)', 'Face/Off (1997)', 'Lethal Weapon (1987)', 'The Matrix (1999)', 'Top Gun (1986)', 'Independence Day (1996)', 'The Terminator (1984)', 'Armageddon (1998)', 'Casino Royale (2006)']"
3208,"[1198, 2406, 1036, 1197, 2000, 1270, 1101, 1291, 380, 457]","[356, 3274, 1721, 1394, 1306, 1276, 785, 198, 1343, 3508, 1385, 2371, 88, 2003, 2794, 370, 2470, 596, 150, 2088, 3461, 953, 1485, 1726, 3617, 1982, 2529, 2381, 694, 1479, 592, 1371, 379, 3745, 3104, 2668, 316, 2985, 2643, 3527, 3608, 153, 2951, 1673, 1231, 1882, 3499, 1250, 593, 3703]",0,"['Raiders of the Lost Ark (1981)', 'Romancing the Stone (1984)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'Lethal Weapon (1987)', 'Back to the Future (1985)', 'Top Gun (1986)', 'Indiana Jones and the Last Crusade (1989)', 'True Lies (1994)', 'The Fugitive (1993)', 'Speed (1994)', 'Braveheart (1995)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Terminator 2: Judgment Day (1991)', 'The Truman Show (1998)']"
1562,"[2858, 1407, 2997, 2762, 2395, 2710, 2599, 2502, 2959, 3160]","[606, 2719, 196, 299, 1999, 3476, 366]",0,"['American Beauty (1999)', 'Scream (1996)', 'Being John Malkovich (1999)', 'The Sixth Sense (1999)', 'Rushmore (1998)', 'The Blair Witch Project (1999)', 'Election (1999)', 'The Others (2001)', 'Office Space (1999)', 'The Ring (2002)', 'Fight Club (1999)', 'Shaun of the Dead (2004)', 'Magnolia (1999)', 'The Shining (1980)', 'Almost Famous (2000)', 'The Exorcist (1973)', 'Little Miss Sunshine (2006)', 'The Babadook (2014)', 'Zombieland (2009)', 'The Royal Tenenbaums (2001)']"
