userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
2101,"[2668, 1321, 3018, 3917, 1236, 1590, 1215]","[185, 741, 480, 2193, 2021, 1333, 1407, 2872, 3479, 2159, 2968]",0,"['The Thing (1982)', 'An American Werewolf in London (1981)', 'The Evil Dead (1981)', 'Re-Animator (1985)', 'The Lost Boys (1987)', 'Hellraiser (1987)', 'Tremors (1990)', 'Event Horizon (1997)', 'Army of Darkness (1992)', 'From Beyond (1986)']"
5293,"[2000, 2005, 3740, 2194, 3527, 1197, 2985, 1370, 2916]","[2268, 25, 3526, 2968, 1225, 1265, 2916, 432]",1,"['Lethal Weapon (1987)', 'The Goonies (1985)', 'Big Trouble in Little China (1986)', 'The Untouchables (1987)', 'The Lost Boys (1987)', 'Predator (1987)', 'The Princess Bride (1987)', 'RoboCop (1987)', 'Die Hard 2 (1990)', 'Total Recall (1990)']"
3208,"[318, 1617, 1036, 1089, 6, 50, 589, 1213, 110]","[356, 3274, 1721, 1394, 1306, 1276, 785, 198, 1343, 3508, 1385, 2371, 88, 2003, 2794, 370, 2470, 596, 150, 2088, 3461, 953, 1485, 1726, 3617, 1982, 2529, 2381, 694, 1479, 592, 1371, 379, 3745, 3104, 2668, 316, 2985, 2643, 3527, 3608, 153, 2951, 1673, 1231, 1882, 3499, 1250, 593, 3703]",0,"['The Shawshank Redemption (1994)', 'L.A. Confidential (1997)', 'Die Hard (1988)', 'Reservoir Dogs (1992)', 'The Matrix (1999)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Terminator 2: Judgment Day (1991)', 'Goodfellas (1990)', 'Braveheart (1995)']"
1562,"[2762, 1590, 2563, 1414, 70, 799, 3476, 1603, 2841]","[606, 2719, 196, 299, 1999, 3476, 366]",1,"['The Sixth Sense (1999)', 'Event Horizon (1997)', 'The Faculty (1998)', 'The Craft (1996)', 'From Dusk Till Dawn (1996)', 'The Frighteners (1996)', ""Jacob's Ladder (1990)"", 'Mimic (1997)', 'The Others (2001)', 'Stir of Echoes (1999)']"
3423,"[1307, 1265, 2671, 1393, 1784, 1569, 1777, 2396, 2424, 1641]","[1191, 2692, 3740, 2751, 2542, 3526, 1876, 611, 2759, 2021, 2371, 2301, 2580, 2985, 3868, 1270, 1393, 2311, 1732, 2150, 2387, 3394, 45, 780, 21, 527, 409, 223, 920, 3616, 3706, 2372, 2496, 2915, 3825, 3489, 1663, 442, 1196, 2471, 2194, 1831, 1875, 1641, 2081, 3623, 1702, 3479, 1282, 2571, 2413]",2,"['When Harry Met Sally... (1989)', 'Groundhog Day (1993)', 'Notting Hill (1999)', 'Jerry Maguire (1996)', 'As Good as It Gets (1997)', ""My Best Friend's Wedding (1997)"", 'The Wedding Singer (1998)', 'Shakespeare in Love (1998)', ""You've Got Mail (1998)"", 'The Full Monty (1997)']"
4130,"[1036, 2000, 457, 380, 101, 377, 6, 1240, 292]","[3082, 1909, 3578, 3251, 1573, 1953, 1385, 227, 2409, 10, 1610, 3698, 2471, 1552, 1210, 1233, 292, 1252, 2524, 3197, 3257, 1372, 2311, 2763, 2640, 924, 2376, 858, 1240, 2427, 1590, 3638, 2641, 1527]",2,"['Die Hard (1988)', 'Lethal Weapon (1987)', 'The Fugitive (1993)', 'True Lies (1994)', 'The Rock (1996)', 'Speed (1994)', 'Heat (1995)', 'The Terminator (1984)', 'Point Break (1991)', 'The Matrix (1999)']"
3003,"[1198, 1270, 1240, 1036, 2716, 1200, 480, 1197, 1527]","[1224, 3175, 1584, 2657, 1259, 2105, 1396, 2006, 2096, 2140, 1214, 1275, 1552, 3148, 1580, 2470, 110]",0,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'The Terminator (1984)', 'Die Hard (1988)', 'The Matrix (1999)', 'Ghostbusters (1984)', 'Aliens (1986)', 'Jurassic Park (1993)', 'The Princess Bride (1987)', 'The Fifth Element (1997)', 'Enjoy watching!']"
322,"[3104, 163, 368, 3671, 2302, 1394]","[1196, 912, 356, 1198, 1307, 1948]",0,"['The Sting (1973)', 'Midnight Run (1988)', 'Silverado (1985)', 'City Slickers (1991)', 'Maverick (1994)', 'Blazing Saddles (1974)', 'The Great Outdoors (1988)', 'The Magnificent Seven (1960)', 'My Cousin Vinny (1992)', 'Raising Arizona (1987)', 'Enjoy watching!']"
5342,"[539, 2671, 1307, 2424, 1183, 17, 1784, 1569, 105, 2396]","[34, 3527, 2424, 1873, 1012, 1610, 1270, 1201, 2028, 3508, 934, 1240, 260, 356, 3101, 529, 610, 940, 1127, 266, 1]",1,"['Sleepless in Seattle (1993)', 'Notting Hill (1999)', 'When Harry Met Sally... (1989)', ""You've Got Mail (1998)"", 'The English Patient (1996)', 'Sense and Sensibility (1995)', 'As Good as It Gets (1997)', ""My Best Friend's Wedding (1997)"", 'The Bridges of Madison County (1995)', 'Shakespeare in Love (1998)']"
1082,"[2028, 110, 3578, 1036, 6, 1610, 2000, 101, 1090]","[105, 1619, 434, 3105, 3527, 2021, 1198, 509, 590, 1240, 3448]",0,"['Saving Private Ryan (1998)', 'Braveheart (1995)', 'Gladiator (2000)', 'Die Hard (1988)', 'Black Hawk Down (2001)', 'Heat (1995)', 'The Hunt for Red October (1990)', 'Lethal Weapon (1987)', 'The Rock (1996)', 'Platoon (1986)']"
3177,"[296, 608, 318, 1617, 593, 50, 6, 1089, 16, 2268]","[2712, 3819, 875, 236, 1900, 253, 593]",1,"['Pulp Fiction (1994)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'L.A. Confidential (1997)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Heat (1995)', 'Reservoir Dogs (1992)', 'Casino (1995)', 'A Few Good Men (1992)']"
236,"[541, 1200, 2985, 589, 1370, 1527, 380, 101, 780]","[1291, 1127, 589, 3363, 318, 1748, 1193, 2236, 1200, 3703, 1198]",2,"['Blade Runner (1982)', 'Aliens (1986)', 'RoboCop (1987)', 'The Terminator 2: Judgment Day (1991)', 'Die Hard 2 (1990)', 'The Fifth Element (1997)', 'True Lies (1994)', 'The Rock (1996)', 'Independence Day (1996)', 'The Matrix Reloaded (2003)']"
3334,"[296, 318, 1213, 356, 1617, 1682, 457, 1732, 380]","[3259, 2028, 3147, 235, 459, 7, 3100, 2167]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'L.A. Confidential (1997)', 'The Truman Show (1998)', 'The Fugitive (1993)', 'The Big Lebowski (1998)', 'True Lies (1994)']"
3943,"[17, 2396, 1183, 2671, 1682, 1393, 1569, 1784, 1641, 357]","[62, 2384, 1265, 1393, 1, 52, 1210, 1569]",2,"['""Sense and Sensibility"" (1995)', '""Shakespeare in Love"" (1998)', '""The English Patient"" (1996)', '""Notting Hill"" (1999)', '""The Truman Show"" (1998)', '""Jerry Maguire"" (1996)', '""My Best Friend\'s Wedding"" (1997)', '""As Good as It Gets"" (1997)', '""The Full Monty"" (1997)', '""Four Weddings and a Funeral"" (1994)']"
1179,"[1252, 1487, 50, 1617, 1343, 1953, 3730, 3505, 2183, 2762]","[2944, 1429, 3932, 1288, 2640, 969, 1356, 924, 2716, 3702, 951, 223, 2021, 1221, 3107, 2455, 2947, 2349, 3462, 2495, 588, 2628, 1238, 32, 1408, 780, 3200, 2571, 1270, 2989, 50, 1028, 2993, 3175, 1573]",1,"['Chinatown (1974)', 'Seven (1995)', 'The Usual Suspects (1995)', 'L.A. Confidential (1997)', 'Cape Fear (1991)', 'The French Connection (1971)', 'The Conversation (1974)', 'Blow Out (1981)', 'The Man Who Knew Too Much (1956)', 'The Sixth Sense (1999)']"
5663,"[1213, 318, 296, 356, 593, 3147, 1682, 2762, 1265, 50]","[2906, 3053, 2396, 1220, 3499, 329, 3703, 6, 1918, 2836, 253, 2279, 1848, 1912, 457, 3082, 1882, 2498, 733, 2918, 1376, 1242, 1394, 2771, 1717]",0,"['**Goodfellas (1990)', '**The Shawshank Redemption (1994)', '**Pulp Fiction (1994)', '**Forrest Gump (1994)', '**The Silence of the Lambs (1991)', '**The Green Mile (1999)', '**The Truman Show (1998)', '**The Sixth Sense (1999)', '**Groundhog Day (1993)', '**The Usual Suspects (1995)']"
311,"[1036, 589, 110, 3578, 2000, 318, 2028, 480]","[1968, 1544]",0,"['Die Hard (1988)', 'Terminator 2: Judgment Day (1991)', 'The Matrix (1999)', 'Braveheart (1995)', 'Gladiator (2000)', 'Lethal Weapon (1987)', 'The Shawshank Redemption (1994)', 'Saving Private Ryan (1998)', 'The Dark Knight (2008)', 'Jurassic Park (1993)']"
2880,"[2413, 2183, 1269, 2184, 911, 2208]","[1376, 1092, 2282, 2918, 3070, 3266, 1294, 3549, 1259, 112, 1285, 3675, 1148, 3521, 3067, 2005, 434, 2009, 3253, 2858, 1199, 357, 1240, 1196, 2413, 3889, 2174, 2791, 3882, 1217, 3396, 1947, 1374, 3671, 3448, 3703, 1354, 527, 52, 908, 924]",1,"['**Clue (1985)', '**The Big Sleep (1946)', '**The Sting (1973)', '**The Man Who Knew Too Much (1956)', '**Arsenic and Old Lace (1944)', '**The Thin Man (1934)', '**The Trouble with Harry (1955)', '**Charade (1963)', '**The Lady Vanishes (1938)', '**Murder by Death (1976)']"
3086,"[296, 318, 6, 1617, 50, 1213, 165, 457, 474, 1682]","[2996, 2333, 3078, 2058, 2355, 2433, 1748, 2599, 3785, 1923, 1704, 3301, 3285, 1835, 1721]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Heat (1995)', 'L.A. Confidential (1997)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'Die Hard with a Vengeance (1995)', 'The Fugitive (1993)', 'In the Line of Fire (1993)', 'The Truman Show (1998)']"
4862,"[541, 1682, 3471, 1580, 1265, 1527, 2716, 3175, 1197]","[3527, 2916, 1387, 1912, 592, 2529, 1610, 1218, 2872, 3751, 3703, 2366, 2028, 2396, 377, 1275]",0,"['Blade Runner (1982)', 'The Truman Show (1998)', 'Close Encounters of the Third Kind (1977)', 'The Fly (1986)', 'Men in Black (1997)', 'Groundhog Day (1993)', 'The Fifth Element (1997)', 'Ghostbusters (1984)', 'Galaxy Quest (1999)', 'The Princess Bride (1987)', 'Enjoy watching!']"
3286,"[1035, 914, 899, 900, 2565, 3217, 938, 2941]","[919, 588, 2946, 2406, 2877, 914]",1,"['The Sound of Music (1965)', 'Fiddler on the Roof (1971)', 'My Fair Lady (1964)', ""Singin' in the Rain (1952)"", 'An American in Paris (1951)', 'The King and I (1956)', 'A Star is Born (1954)', 'The Music Man (1962)', 'Gigi (1958)', 'South Pacific (1958)']"
4226,"[1682, 500, 39, 586, 1784, 595, 1569, 588, 2671]","[2761, 2683, 837]",0,"['**The Truman Show (1998)', '**Mrs. Doubtfire (1993)', '**Clueless (1995)', '**The Lion King (1994)', '**Home Alone (1990)', '**As Good as It Gets (1997)', '**Beauty and the Beast (1991)', ""**My Best Friend's Wedding (1997)"", '**Aladdin (1992)', '**Notting Hill (1999)']"
1598,"[589, 2916, 1527, 541, 1676, 442, 2985, 780, 1580]","[426, 2160, 1320, 3527, 3624, 3917, 3070, 196, 2858, 3918, 3617, 3354, 541, 3923, 3745, 32, 2054, 1019, 2456, 2140, 2641, 1590, 2012, 3513, 3515, 1617, 968, 1206, 1779, 1097]",1,"['Terminator 2: Judgment Day (1991)', 'Total Recall (1990)', 'The Fifth Element (1997)', 'Blade Runner (1982)', 'Starship Troopers (1997)', 'Demolition Man (1993)', 'The Matrix (1999)', 'RoboCop (1987)', 'Independence Day (1996)', 'Men in Black (1997)']"
2266,"[593, 296, 50, 608, 318, 6, 778, 1213, 2762]","[2333, 350, 3358, 3252, 3155, 1721, 1249, 2996, 2762, 1619, 1266]",1,"['The Silence of the Lambs (1991)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'Heat (1995)', 'Trainspotting (1996)', 'Goodfellas (1990)', 'The Sixth Sense (1999)', 'Chicago (2002)']"
3688,"[1230, 1225, 1172, 1247, 1244, 914, 829, 898, 2825, 1307]","[3608, 1580, 32, 2712, 2018, 2699, 1089, 1302, 1267, 2324, 296, 913, 589, 2302, 1035, 1496, 1674, 3098, 2770, 1258, 3002, 2329, 527, 2526, 2087, 1250, 1293, 3618, 1077, 3095, 1259]",0,"['Annie Hall (1977)', 'Amadeus (1984)', 'Cinema Paradiso (1988)', 'The Graduate (1967)', 'Manhattan (1979)', 'My Fair Lady (1964)', 'The Apartment (1960)', 'The Philadelphia Story (1940)', 'Tootsie (1982)', 'When Harry Met Sally... (1989)']"
4874,"[6, 1089, 1953, 1252, 50, 593]","[3741, 2692, 290, 1234, 910, 3362, 1084]",0,"['""Heat"" (1995)', '""Reservoir Dogs"" (1992)', '""The Departed"" (2006)', '""Seven"" (1995)', '""The French Connection"" (1971)', '""Chinatown"" (1974)', '""The Usual Suspects"" (1995)', '""No Country for Old Men"" (2007)', '""The Silence of the Lambs"" (1991)', '""Mystic River"" (2003)']"
2552,"[1270, 2918, 1197, 1307, 2174, 1968, 2716, 2797]","[2145, 1608, 2000, 1307, 3087, 1266, 1092, 1672]",1,"['**Back to the Future (1985)', ""**Ferris Bueller's Day Off (1986)"", '**The Princess Bride (1987)', '**When Harry Met Sally... (1989)', '**Beetlejuice (1988)', '**The Breakfast Club (1985)', '**Ghostbusters (1984)', '**Big (1988)', '**Planes, Trains and Automobiles (1987)', '**The Goonies (1985)']"
1494,"[919, 1097, 1197, 1270, 2005, 595, 1035, 1198, 2081, 480]","[480, 3081, 858, 3477, 1288, 110, 919, 1237, 1183, 1580, 1126, 950, 2948, 1971, 1261, 1269, 3534, 2078, 3918, 1654]",2,"['The Wizard of Oz (1939)', 'E.T. the Extra-Terrestrial (1982)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Goonies (1985)', 'Beauty and the Beast (1991)', 'The Sound of Music (1965)', 'Raiders of the Lost Ark (1981)', 'The Little Mermaid (1989)', 'Jurassic Park (1993)']"
2675,"[1097, 1197, 1270, 2761, 1527, 2797, 1682, 2716, 480, 2162]","[558, 2105, 24, 2916, 2174, 653, 316]",0,"['E.T. the Extra-Terrestrial (1982)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Iron Giant (1999)', 'The Fifth Element (1997)', 'Big (1988)', 'The Truman Show (1998)', 'Ghostbusters (1984)', 'Jurassic Park (1993)', 'The NeverEnding Story II: The Next Chapter (1990)', 'Enjoy watching!']"
470,"[1028, 1035, 1073, 2081, 588, 595, 919, 2141]","[1032, 2092, 3751, 2628, 1235, 3421, 3287, 3675, 594, 2355, 955]",0,"['**Mary Poppins (1964)', '**The Sound of Music (1965)', '**Chitty Chitty Bang Bang (1968)', '**Willy Wonka & the Chocolate Factory (1971)', '**The Little Mermaid (1989)', '**Aladdin (1992)', '**The Lion King (1994)', '**Beauty and the Beast (1991)', '**The Wizard of Oz (1939)', '**An American Tail (1986)']"
3339,"[3448, 1784, 3108, 357, 1641, 676, 1569, 2671, 1393]","[1784, 2716, 2959, 3174, 110, 1256, 3176, 296, 3210, 2858, 2908]",1,"['**Good Morning, Vietnam (1987)', '**As Good as It Gets (1997)', '**The Fisher King (1991)', '**Four Weddings and a Funeral (1994)', '**The Full Monty (1997)', '**The Birdcage (1996)', ""**My Best Friend's Wedding (1997)"", '**The Princess Diaries (2001)', '**Notting Hill (1999)', '**Jerry Maguire (1996)']"
4547,"[296, 318, 1213, 1617, 50, 608, 1732, 6, 1089]","[3793, 3623, 3578, 2858, 2712]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'L.A. Confidential (1997)', 'The Usual Suspects (1995)', 'Fargo (1996)', 'The Big Lebowski (1998)', 'Heat (1995)', 'Reservoir Dogs (1992)', 'The Matrix (1999)']"
511,"[318, 356, 1704, 1682, 1265, 1197, 3147, 1784]","[2701, 1579, 3639, 1093]",0,"['**The Shawshank Redemption (1994)', '**Forrest Gump (1994)', '**Good Will Hunting (1997)', '**The Truman Show (1998)', '**Groundhog Day (1993)', '**The Princess Bride (1987)', '**Amélie (2001)', '**Eternal Sunshine of the Spotless Mind (2004)', '**The Green Mile (1999)', '**As Good as It Gets (1997)']"
3040,"[589, 2916, 780, 541, 2985, 1527, 3175]","[589, 1653, 1921, 1320]",1,"['Terminator 2: Judgment Day (1991)', 'Total Recall (1990)', 'Independence Day (1996)', 'Blade Runner (1982)', 'RoboCop (1987)', 'The Fifth Element (1997)', 'Minority Report (2002)', 'The Matrix Reloaded (2003)', 'Men in Black II (2002)', 'Galaxy Quest (1999)']"
3287,"[912, 953, 318, 1704, 829, 1172, 1247, 1246, 1230]","[3037, 1084, 155]",0,"['Casablanca (1942)', ""It's a Wonderful Life (1946)"", 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Apartment (1960)', 'Cinema Paradiso (1988)', 'The Graduate (1967)', 'Dead Poets Society (1989)', 'Annie Hall (1977)', 'Eternal Sunshine of the Spotless Mind (2004)']"
1986,"[1252, 50, 1617, 6, 628, 593]","[1252, 1135]",1,"['""Se7en"" (1995)', '""Chinatown"" (1974)', '""The Usual Suspects"" (1995)', '""L.A. Confidential"" (1997)', '""The Third Man"" (1949)', '""Heat"" (1995)', '""Primal Fear"" (1996)', '""The Silence of the Lambs"" (1991)', '""Memento"" (2000)', '""The Departed"" (2006)']"
4047,"[296, 457, 165, 6, 589, 377, 50, 780, 1617, 2762]","[3175, 3020, 3744, 112, 1097, 552, 589, 2916]",1,"['Pulp Fiction (1994)', 'The Fugitive (1993)', 'Die Hard with a Vengeance (1995)', 'Heat (1995)', 'Terminator 2: Judgment Day (1991)', 'Speed (1994)', 'The Usual Suspects (1995)', 'Independence Day (1996)', 'L.A. Confidential (1997)', 'The Sixth Sense (1999)']"
5339,"[296, 1213, 50, 480, 356, 2028, 318, 1240, 1036]","[3438, 1584, 1917, 1270, 2140, 1525, 1704, 1207, 172, 1376, 3000, 198, 2888, 1954, 260, 353]",0,"['The Matrix (1999)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Usual Suspects (1995)', 'Jurassic Park (1993)', 'Forrest Gump (1994)', 'Saving Private Ryan (1998)', 'The Shawshank Redemption (1994)', 'The Terminator (1984)', 'Die Hard (1988)']"
32,"[2762, 50, 2858, 1682, 318, 296, 1704, 3147, 593, 608]","[1617, 32, 3429, 2858]",1,"['The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Green Mile (1999)', 'The Silence of the Lambs (1991)', 'Fargo (1996)', 'Enjoy watching!']"
5146,"[318, 296, 593, 1213, 608, 2858, 50, 1089, 778]","[1150, 2609, 3872, 3847, 3145, 2762]",0,"['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Silence of the Lambs"" (1991)', '""Goodfellas"" (1990)', '""Fargo"" (1996)', '""American Beauty"" (1999)', '""The Usual Suspects"" (1995)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Reservoir Dogs"" (1992)', '""Trainspotting"" (1996)']"
4929,"[912, 913, 1262, 1219, 1204, 1207, 858, 1252, 1198, 1036]","[2186, 2908, 1104, 3206, 949, 3196, 1237, 2966, 2517, 899]",0,"['Casablanca (1942)', 'The Maltese Falcon (1941)', 'The Great Escape (1963)', 'Psycho (1960)', 'Lawrence of Arabia (1962)', 'To Kill a Mockingbird (1962)', 'The Godfather (1972)', 'Chinatown (1974)', 'Raiders of the Lost Ark (1981)', 'Die Hard (1988)', 'Enjoy watching!']"
2139,"[1307, 539, 1197, 2671, 2762, 318, 597, 587, 1088, 39]","[2858, 2710, 1193, 3932, 3928, 356, 3516]",0,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'The Princess Bride (1987)', 'Notting Hill (1999)', 'The Sixth Sense (1999)', 'The Shawshank Redemption (1994)', 'Pretty Woman (1990)', 'Ghost (1990)', 'Dirty Dancing (1987)', 'Clueless (1995)', 'Enjoy watching these movies!']"
2633,"[539, 39, 1307, 1197, 2671, 676, 339, 1569, 708, 2424]","[2717, 2716, 2770, 2792, 223, 2734, 2683]",0,"['Sleepless in Seattle (1993)', 'Clueless (1995)', 'When Harry Met Sally... (1989)', 'The Princess Bride (1987)', 'Notting Hill (1999)', 'The Birdcage (1996)', 'While You Were Sleeping (1995)', ""My Best Friend's Wedding (1997)"", 'The Truth About Cats & Dogs (1996)', ""You've Got Mail (1998)""]"
397,"[1198, 1265, 318, 2000, 2716, 1968, 1101, 1088]","[2571, 1238, 1234, 2134, 1214, 380]",0,"['Raiders of the Lost Ark (1981)', 'Groundhog Day (1993)', 'The Shawshank Redemption (1994)', 'Lethal Weapon (1987)', 'The Princess Diaries (2001)', 'The Matrix (1999)', 'Ghostbusters (1984)', 'The Breakfast Club (1985)', 'Top Gun (1986)', 'Dirty Dancing (1987)']"
257,"[1580, 2273, 1923, 2002, 344, 165, 1527, 380, 1682]","[1408, 480, 3697, 280, 608, 356, 2028]",0,"['**Men in Black (1997)', '**Rush Hour (1998)', ""**There's Something About Mary (1998)"", '**Lethal Weapon 3 (1992)', '**Ace Ventura: Pet Detective (1994)', '**The Mask (1994)', '**Die Hard: With a Vengeance (1995)', '**The Fifth Element (1997)', '**True Lies (1994)', '**The Truman Show (1998)']"
4833,"[364, 1, 588, 551, 595, 2081]","[2501, 750, 24, 2762, 1136, 2724, 107, 2699, 899, 1214, 110, 3095, 1288]",0,"['The Lion King (1994)', 'Toy Story (1995)', 'Aladdin (1992)', 'The Nightmare Before Christmas (1993)', 'Beauty and the Beast (1991)', 'The Little Mermaid (1989)', 'Shrek (2001)', 'Finding Nemo (2003)', 'The Incredibles (2004)', 'Monsters, Inc. (2001)']"
2104,"[318, 356, 1704, 1682, 1784, 3147, 1393, 1246, 1265, 1641]","[2357, 1251, 3753, 2124, 3510, 1127]",0,"['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'As Good as It Gets (1997)', 'The Green Mile (1999)', 'Jerry Maguire (1996)', 'Dead Poets Society (1989)', 'Groundhog Day (1993)', 'The Full Monty (1997)']"
2359,"[1580, 1527, 380, 2000, 780, 1036, 589, 110, 101]","[1210, 2572, 1965, 3081, 3751, 1959, 2355, 2694, 2759]",0,"['Men in Black (1997)', 'The Fifth Element (1997)', 'True Lies (1994)', 'Lethal Weapon (1987)', 'Independence Day (1996)', 'Die Hard (1988)', 'The Mask (1994)', 'Terminator 2: Judgment Day (1991)', 'Braveheart (1995)', 'The Rock (1996)', 'Enjoy watching!']"
1761,"[541, 1240, 1200, 3527, 2668, 1129, 442, 1527, 2986, 1590]","[442, 1371, 3697, 1373, 2054, 2010, 3873, 2986, 924, 2138, 2667, 1748, 2173, 2407]",2,"['Blade Runner (1982)', 'The Terminator (1984)', 'Aliens (1986)', 'Predator (1987)', 'The Thing (1982)', 'Escape from New York (1981)', 'Demolition Man (1993)', 'The Fifth Element (1997)', 'RoboCop 2 (1990)', 'Event Horizon (1997)']"
5388,"[457, 2000, 1198, 101, 380, 1610, 1556, 1608]","[3535, 1198]",1,"['The Fugitive (1993)', 'Lethal Weapon (1987)', 'Raiders of the Lost Ark (1981)', 'The Rock (1996)', 'True Lies (1994)', 'The Hunt for Red October (1990)', 'The Bourne Identity (2002)', 'Speed 2: Cruise Control (1997)', 'Air Force One (1997)', 'The Matrix (1999)']"
972,"[1704, 2000, 1265, 1036, 318, 3868, 457, 1682, 110]","[1035, 1259, 2875, 551]",0,"['Good Will Hunting (1997)', 'Lethal Weapon (1987)', 'Groundhog Day (1993)', 'Die Hard (1988)', 'The Shawshank Redemption (1994)', 'The Naked Gun: From the Files of Police Squad! (1988)', 'The Fugitive (1993)', 'The Truman Show (1998)', 'Braveheart (1995)', 'The Matrix (1999)', 'Enjoy watching!']"
571,"[457, 2268, 1840, 1617, 50, 165, 377, 628, 3005, 593]","[2628, 3267, 1805, 172, 2600, 1917, 2162, 2173, 673, 1732, 3044, 546, 737, 2986, 3697, 2, 3479, 1748, 3476]",0,"['The Fugitive (1993)', 'A Few Good Men (1992)', 'The Game (1997)', 'L.A. Confidential (1997)', 'The Usual Suspects (1995)', 'Die Hard with a Vengeance (1995)', 'Speed (1994)', 'Primal Fear (1996)', 'The Bone Collector (1999)', 'The Silence of the Lambs (1991)']"
3187,"[318, 1487, 1198, 858, 480, 593, 924, 50, 1097]","[908, 1267]",0,"['The Shawshank Redemption (1994)', 'Se7en (1995)', 'The Matrix (1999)', 'Raiders of the Lost Ark (1981)', 'The Godfather (1972)', 'Jurassic Park (1993)', 'The Silence of the Lambs (1991)', '2001: A Space Odyssey (1968)', 'The Usual Suspects (1995)', 'E.T. the Extra-Terrestrial (1982)', 'Enjoy watching!']"
2044,"[899, 910, 1230, 1197, 3598, 829, 39, 898, 1079, 1265]","[1079, 1064, 1234, 1188]",1,"[""Singin' in the Rain (1952)"", 'Some Like It Hot (1959)', 'Annie Hall (1977)', 'The Princess Bride (1987)', 'Amélie (2001)', 'The Apartment (1960)', 'Clueless (1995)', 'The Philadelphia Story (1940)', 'A Fish Called Wanda (1988)', 'Groundhog Day (1993)']"
1462,"[1270, 1527, 3175, 2716, 780, 3033, 2916, 1517]","[3289, 3484, 3]",0,"['Back to the Future (1985)', 'The Fifth Element (1997)', 'Galaxy Quest (1999)', 'Men in Black II (2002)', 'Ghostbusters (1984)', 'Independence Day (1996)', 'The Matrix (1999)', 'Spaceballs (1987)', 'Total Recall (1990)', 'Austin Powers: International Man of Mystery (1997)']"
559,"[1307, 539, 2671, 468, 1777, 105, 2424, 1682, 2762, 3176]","[924, 17, 185, 3370, 3176, 2762]",2,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Notting Hill (1999)', 'The Englishman Who Went Up a Hill But Came Down a Mountain (1995)', 'The Wedding Singer (1998)', 'The Bridges of Madison County (1995)', ""You've Got Mail (1998)"", 'The Truman Show (1998)', 'The Sixth Sense (1999)', 'The Talented Mr. Ripley (1999)']"
3144,"[1307, 539, 593, 597, 318, 457, 39, 2762, 2671, 1682]","[3300, 3484, 3177, 3809, 3717, 1197, 3844]",0,"['When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'The Silence of the Lambs (1991)', 'Pretty Woman (1990)', 'The Shawshank Redemption (1994)', 'The Fugitive (1993)', 'Clueless (1995)', 'The Sixth Sense (1999)', 'Notting Hill (1999)', 'The Truman Show (1998)']"
3960,"[1307, 3844, 539, 1958, 1088, 597, 2671, 17, 1183, 2396]","[3668, 2506, 914, 1947, 3101]",0,"['When Harry Met Sally... (1989)', 'Steel Magnolias (1989)', 'Sleepless in Seattle (1993)', 'Terms of Endearment (1983)', 'Dirty Dancing (1987)', 'Pretty Woman (1990)', 'Notting Hill (1999)', 'Sense and Sensibility (1995)', 'The English Patient (1996)', 'Shakespeare in Love (1998)']"
81,"[910, 1219, 1230, 1252, 1953, 829, 593]","[968, 978, 1228, 296, 1178, 3362, 913]",0,"['""Some Like It Hot"" (1959)', '""The Graduate"" (1967)', '""Psycho"" (1960)', '""Annie Hall"" (1977)', '""Chinatown"" (1974)', '""Tootsie"" (1982)', '""The French Connection"" (1971)', '""The Apartment"" (1960)', '""The Exorcist"" (1973)', '""The Silence of the Lambs"" (1991)']"
